,price
63506,29.0
59749,29.0
50807,29.0
70075,29.0
59786,29.0
60868,29.0
60966,29.0
60958,29.0
60854,29.0
60956,29.0
72120,29.0
74203,29.0
61235,29.0
65698,29.0
70156,29.0
52405,29.0
52420,29.0
60967,29.0
43015,29.0
64250,29.0
55238,29.0
52998,29.0
59797,29.0
65682,29.0
65048,28.99000000000001
55380,28.99000000000001
55071,28.99000000000001
55093,28.99000000000001
55511,28.99000000000001
63892,28.99000000000001
55759,28.99000000000001
59149,28.99000000000001
55100,28.99000000000001
59222,28.99000000000001
66548,28.99000000000001
63932,28.990000000000002
66555,28.990000000000002
66568,28.990000000000002
60222,28.990000000000002
60225,28.990000000000002
64552,28.990000000000002
63979,28.990000000000002
66573,28.990000000000002
73654,28.989999999999995
77635,28.989999999999995
77711,28.989999999999995
69824,28.989999999999995
77509,28.989999999999995
48705,28.989999999999995
71494,28.989999999999995
69786,28.989999999999995
69733,28.989999999999995
67204,28.97999999999999
64006,28.950000000000003
66626,28.950000000000003
69927,28.950000000000003
66610,28.950000000000003
64040,28.950000000000003
62071,28.950000000000003
69895,28.950000000000003
64054,28.930000000000007
59306,28.909999999999997
59317,28.900000000000006
65086,28.89
55162,28.89
61613,28.869999999999997
69950,28.85
50436,28.849999999999994
66637,28.82
62184,28.799999999999997
55398,28.799999999999997
67212,28.799999999999997
66639,28.799999999999997
61615,28.799999999999997
71514,28.760000000000005
78558,28.75
70400,28.75
59329,28.700000000000003
65089,28.659999999999997
59333,28.650000000000006
57241,28.630000000000003
49054,28.629999999999995
70406,28.6
66645,28.58
62074,28.549999999999997
79182,28.5
52269,28.5
67299,28.5
64590,28.5
53419,28.5
67317,28.5
71206,28.5
64583,28.5
64084,28.5
67233,28.5
67288,28.5
78590,28.5
70438,28.5
57011,28.5
61777,28.5
55531,28.5
59959,28.5
59924,28.5
55560,28.5
74594,28.5
59361,28.5
65094,28.5
61633,28.5
70841,28.5
70846,28.5
69962,28.5
57010,28.5
61627,28.5
70442,28.5
59682,28.5
70451,28.5
70425,28.5
61808,28.5
59693,28.5
53428,28.49000000000001
70899,28.489999999999995
64693,28.450000000000003
60245,28.430000000000007
55181,28.430000000000007
57038,28.430000000000007
71244,28.42
56783,28.400000000000006
67323,28.4
74295,28.4
67592,28.39
66680,28.369999999999997
61850,28.36
66692,28.340000000000003
66980,28.33
69980,28.32
69993,28.32
69984,28.319999999999993
67593,28.299999999999997
71542,28.269999999999996
64096,28.25
71258,28.25
44785,28.24000000000001
66701,28.200000000000003
61856,28.200000000000003
70010,28.200000000000003
57063,28.099999999999994
72923,28.0
67529,28.0
70030,28.0
67459,28.0
72289,28.0
72366,28.0
63486,28.0
65663,28.0
70020,28.0
67514,28.0
67499,28.0
69165,28.0
78429,28.0
69132,28.0
78449,28.0
69159,28.0
72349,28.0
62989,28.0
63502,28.0
66214,28.0
72099,28.0
64372,28.0
75346,28.0
62782,28.0
66227,28.0
65557,28.0
64401,28.0
64409,28.0
66232,28.0
66890,28.0
75403,28.0
63174,28.0
65535,28.0
65531,28.0
77431,28.0
72012,28.0
63172,28.0
76429,28.0
62777,28.0
69103,28.0
67562,28.0
65617,28.0
66159,28.0
75266,28.0
70088,28.0
72947,28.0
63248,28.0
69054,28.0
65603,28.0
69035,28.0
72177,28.0
63192,28.0
63189,28.0
72994,28.0
64351,28.0
64353,28.0
64356,28.0
72102,28.0
69081,28.0
67014,28.0
74301,28.0
63375,28.0
65848,28.0
65846,28.0
69619,28.0
72624,28.0
62663,28.0
69396,28.0
69366,28.0
69646,28.0
74985,28.0
65826,28.0
63314,28.0
62672,28.0
74995,28.0
72736,28.0
67092,28.0
65912,28.0
63331,28.0
64248,28.0
67136,28.0
64101,28.0
69484,28.0
69476,28.0
67164,28.0
74879,28.0
62649,28.0
74769,28.0
62650,28.0
67151,28.0
67150,28.0
64118,28.0
63335,28.0
69406,28.0
63333,28.0
69515,28.0
69321,28.0
62689,28.0
67076,28.0
63400,28.0
64219,28.0
67024,28.0
72427,28.0
74349,28.0
66037,28.0
63437,28.0
74345,28.0
74176,28.0
66052,28.0
67418,28.0
65706,28.0
66061,28.0
63261,28.0
65704,28.0
69170,28.0
69209,28.0
67385,28.0
81271,28.0
72793,28.0
67338,28.0
65759,28.0
64168,28.0
77186,28.0
64186,28.0
69309,28.0
74408,28.0
66013,28.0
72797,28.0
69272,28.0
72509,28.0
64204,28.0
72822,28.0
63421,28.0
73034,28.0
68945,28.0
71979,28.0
68455,28.0
64780,28.0
63798,28.0
66455,28.0
64795,28.0
67988,28.0
75918,28.0
80885,28.0
70584,28.0
68522,28.0
62921,28.0
73437,28.0
65185,28.0
68410,28.0
73488,28.0
68011,28.0
64817,28.0
67975,28.0
66445,28.0
65124,28.0
68603,28.0
74002,28.0
67912,28.0
70523,28.0
68648,28.0
63096,28.0
70536,28.0
67923,28.0
71323,28.0
67955,28.0
62898,28.0
64730,28.0
66429,28.0
73419,28.0
63080,28.0
65273,28.0
63076,28.0
65154,28.0
68057,28.0
63167,28.0
68237,28.0
71026,28.0
71011,28.0
73546,28.0
63021,28.0
63739,28.0
63740,28.0
65001,28.0
64957,28.0
64934,28.0
64982,28.0
68167,28.0
68178,28.0
75820,28.0
64965,28.0
75840,28.0
68183,28.0
65013,28.0
64933,28.0
62930,28.0
63032,28.0
71142,28.0
73513,28.0
68383,28.0
68077,28.0
63782,28.0
65118,28.0
68368,28.0
63776,28.0
68108,28.0
71105,28.0
70751,28.0
75851,28.0
66516,28.0
71029,28.0
65015,28.0
68288,28.0
71368,28.0
63627,28.0
67905,28.0
62831,28.0
64467,28.0
64470,28.0
73154,28.0
74122,28.0
63565,28.0
63566,28.0
68866,28.0
67724,28.0
63155,28.0
71778,28.0
71762,28.0
71715,28.0
70336,28.0
74117,28.0
70346,28.0
71706,28.0
65486,28.0
76255,28.0
70476,28.0
64434,28.0
73054,28.0
71958,28.0
73078,28.0
63549,28.0
67645,28.0
67652,28.0
70237,28.0
70271,28.0
65494,28.0
71910,28.0
68195,28.0
68944,28.0
67677,28.0
70279,28.0
66266,28.0
70280,28.0
66804,28.0
64523,28.0
64524,28.0
66760,28.0
66332,28.0
67814,28.0
63601,28.0
68725,28.0
66353,28.0
73286,28.0
66761,28.0
66758,28.0
75503,28.0
73343,28.0
63608,28.0
68689,28.0
71432,28.0
71424,28.0
71371,28.0
63841,28.0
66326,28.0
65384,28.0
68801,28.0
67807,28.0
63136,28.0
70353,28.0
73196,28.0
64532,28.0
65425,28.0
73224,28.0
66313,28.0
62854,28.0
70372,28.0
63872,28.0
63871,28.0
73266,28.0
68812,28.0
68810,28.0
66783,28.0
76907,28.0
61581,28.0
54771,28.0
60494,28.0
52626,28.0
58998,28.0
61890,28.0
59016,28.0
61913,28.0
61914,28.0
54790,28.0
50122,28.0
54792,28.0
54804,28.0
54812,28.0
59037,28.0
52534,28.0
59063,28.0
54735,28.0
59072,28.0
60485,28.0
54834,28.0
54844,28.0
54880,28.0
54929,28.0
54957,28.0
59101,28.0
62009,28.0
52488,28.0
50258,28.0
62013,28.0
59116,28.0
58997,28.0
58964,28.0
59643,28.0
58887,28.0
52876,28.0
52871,28.0
58827,28.0
54436,28.0
52841,28.0
58851,28.0
52838,28.0
47304,28.0
47245,28.0
58872,28.0
58874,28.0
57193,28.0
58881,28.0
58890,28.0
54725,28.0
60585,28.0
60584,28.0
60583,28.0
57116,28.0
58907,28.0
57115,28.0
52804,28.0
57075,28.0
57069,28.0
52706,28.0
58949,28.0
54720,28.0
50070,28.0
56884,28.0
59125,28.0
59129,28.0
59580,28.0
59526,28.0
59528,28.0
52024,28.0
52009,28.0
56490,28.0
62307,28.0
59547,28.0
56478,28.0
60188,28.0
60186,28.0
56476,28.0
56471,28.0
60178,28.0
60170,28.0
52445,28.0
60167,28.0
56467,28.0
62334,28.0
59597,28.0
60165,28.0
56459,28.0
62342,28.0
55616,28.0
55626,28.0
55635,28.0
62357,28.0
50771,28.0
62362,28.0
59506,28.0
52028,28.0
62277,28.0
55460,28.0
62027,28.0
56871,28.0
56859,28.0
56856,28.0
62041,28.0
46240,28.0
56842,28.0
60396,28.0
46113,28.0
52306,28.0
56796,28.0
46032,28.0
55205,28.0
55264,28.0
62147,28.0
52229,28.0
55270,28.0
52201,28.0
52188,28.0
55351,28.0
55357,28.0
60303,28.0
56667,28.0
59408,28.0
62234,28.0
62238,28.0
55432,28.0
49793,28.0
58775,28.0
61716,28.0
60913,28.0
48042,28.0
60963,28.0
57786,28.0
57783,28.0
58226,28.0
57766,28.0
53761,28.0
57763,28.0
60948,28.0
58246,28.0
60943,28.0
53775,28.0
58297,28.0
60907,28.0
49082,28.0
61333,28.0
57723,28.0
53853,28.0
57713,28.0
58316,28.0
53902,28.0
58341,28.0
48027,28.0
53964,28.0
60858,28.0
57678,28.0
57672,28.0
58368,28.0
60974,28.0
58204,28.0
53715,28.0
53714,28.0
58024,28.0
58051,28.0
61123,28.0
61124,28.0
58052,28.0
61094,28.0
58078,28.0
58091,28.0
53564,28.0
57948,28.0
57932,28.0
58128,28.0
57904,28.0
53623,28.0
48174,28.0
61192,28.0
53477,28.0
58175,28.0
61226,28.0
57852,28.0
61255,28.0
57836,28.0
57826,28.0
48097,28.0
53687,28.0
53696,28.0
61271,28.0
60851,28.0
54003,28.0
61707,28.0
47743,28.0
57403,28.0
49594,28.0
60728,28.0
54247,28.0
54249,28.0
54261,28.0
49603,28.0
60714,28.0
58651,28.0
54274,28.0
54302,28.0
60713,28.0
47774,28.0
60707,28.0
60842,28.0
58671,28.0
54344,28.0
60674,28.0
54362,28.0
58702,28.0
61669,28.0
54371,28.0
57320,28.0
54372,28.0
49679,28.0
61690,28.0
60656,28.0
58726,28.0
60736,28.0
58584,28.0
57423,28.0
54225,28.0
47964,28.0
57647,28.0
58406,28.0
54018,28.0
58410,28.0
57583,28.0
58425,28.0
58434,28.0
54051,28.0
54080,28.0
58439,28.0
60815,28.0
60813,28.0
58445,28.0
58453,28.0
53142,28.0
61489,28.0
60810,28.0
60805,28.0
54147,28.0
61523,28.0
57478,28.0
57461,28.0
54194,28.0
58551,28.0
60741,28.0
61582,28.0
56444,28.0
58039,28.0
59816,28.0
56007,28.0
59715,28.0
62465,28.0
56213,28.0
62469,28.0
51605,28.0
62604,28.0
62605,28.0
51764,28.0
59795,28.0
56373,28.0
55945,28.0
56034,28.0
51085,28.0
55697,28.0
56234,28.0
43892,28.0
56409,28.0
56028,28.0
55689,28.0
51666,28.0
55801,28.0
59840,28.0
62438,28.0
59897,28.0
56135,28.0
62539,28.0
51216,28.0
59905,28.0
56127,28.0
59745,28.0
59750,28.0
55889,28.0
56315,28.0
56100,28.0
51756,28.0
56095,28.0
50947,28.0
51716,28.0
56087,28.0
51670,28.0
51235,28.0
62401,28.0
55814,28.0
56255,28.0
56257,28.0
56429,28.0
56288,28.0
60142,28.0
62637,28.0
39711,28.0
51307,28.0
59811,28.0
51908,28.0
63900,27.99000000000001
66591,27.99000000000001
60093,27.99000000000001
63966,27.99000000000001
64551,27.99000000000001
55091,27.99000000000001
63919,27.99000000000001
61598,27.99000000000001
66574,27.99000000000001
59172,27.99000000000001
62063,27.99000000000001
61446,27.99000000000001
59257,27.99000000000001
61742,27.99000000000001
56739,27.99000000000001
55653,27.99000000000001
61419,27.99000000000001
53279,27.99000000000001
41305,27.99000000000001
66592,27.990000000000002
61592,27.990000000000002
67190,27.990000000000002
65039,27.990000000000002
61411,27.990000000000002
66542,27.990000000000002
65036,27.990000000000002
75101,27.989999999999995
69825,27.989999999999995
75111,27.989999999999995
69740,27.989999999999995
77660,27.989999999999995
69860,27.989999999999995
51826,27.989999999999995
77737,27.989999999999995
73658,27.989999999999995
73660,27.989999999999995
51846,27.989999999999995
70387,27.989999999999995
59289,27.950000000000003
66617,27.950000000000003
66622,27.950000000000003
59298,27.950000000000003
69928,27.950000000000003
64024,27.950000000000003
77772,27.950000000000003
64007,27.950000000000003
56907,27.950000000000003
64032,27.950000000000003
61757,27.950000000000003
61456,27.950000000000003
67570,27.939999999999998
64048,27.93
56762,27.92
64863,27.900000000000006
53215,27.900000000000006
70800,27.89
65083,27.89
73731,27.82
59921,27.799999999999997
55164,27.799999999999997
59920,27.799999999999997
64303,27.710000000000008
49184,27.629999999999995
56981,27.629999999999995
67217,27.6
70405,27.6
60109,27.58
59340,27.549999999999997
59346,27.549999999999997
52172,27.5
74553,27.5
64655,27.5
69963,27.5
64652,27.5
59931,27.5
75435,27.5
61630,27.5
64321,27.5
64670,27.5
52263,27.5
55407,27.5
64669,27.5
70865,27.5
61626,27.5
59971,27.5
57013,27.5
61783,27.5
64625,27.5
70431,27.5
61787,27.5
59955,27.5
67318,27.5
64877,27.5
67257,27.5
67227,27.5
64639,27.5
64079,27.5
55171,27.5
57030,27.5
64613,27.5
66670,27.5
59944,27.5
55548,27.5
70415,27.5
67221,27.5
59373,27.49000000000001
49070,27.480000000000004
60119,27.47999999999999
74699,27.450000000000003
67320,27.450000000000003
66690,27.340000000000003
66986,27.33
64092,27.32
69992,27.32
64089,27.32
70911,27.32
69988,27.319999999999993
64722,27.28
74720,27.22
56785,27.200000000000003
59399,27.200000000000003
61480,27.189999999999998
65103,27.14
67332,27.090000000000003
59880,27.0
68194,27.0
63623,27.0
63698,27.0
67795,27.0
70508,27.0
47737,27.0
56181,27.0
56151,27.0
52937,27.0
63693,27.0
53014,27.0
64515,27.0
70965,27.0
41997,27.0
63660,27.0
57349,27.0
70950,27.0
64498,27.0
69522,27.0
57385,27.0
67857,27.0
75531,27.0
58634,27.0
57376,27.0
62547,27.0
77097,27.0
69509,27.0
57371,27.0
51115,27.0
59860,27.0
63657,27.0
58658,27.0
54268,27.0
75550,27.0
62793,27.0
69151,27.0
51129,27.0
63641,27.0
57387,27.0
57352,27.0
67865,27.0
69506,27.0
54320,27.0
60048,27.0
75498,27.0
57388,27.0
70947,27.0
60694,27.0
67882,27.0
49671,27.0
60596,27.0
66358,27.0
52930,27.0
66380,27.0
54447,27.0
54442,27.0
66432,27.0
63523,27.0
66444,27.0
59813,27.0
69116,27.0
68048,27.0
58845,27.0
58842,27.0
70687,27.0
68033,27.0
57215,27.0
66377,27.0
57221,27.0
60631,27.0
68024,27.0
69536,27.0
61739,27.0
66462,27.0
66430,27.0
70524,27.0
59825,27.0
60620,27.0
66393,27.0
66403,27.0
54598,27.0
60613,27.0
75263,27.0
77484,27.0
60069,27.0
54567,27.0
54556,27.0
70632,27.0
58861,27.0
63500,27.0
70634,27.0
54475,27.0
74337,27.0
75220,27.0
54458,27.0
68069,27.0
63513,27.0
47445,27.0
65550,27.0
70722,27.0
54412,27.0
57107,27.0
67922,27.0
58712,27.0
75408,27.0
65271,27.0
64540,27.0
58703,27.0
77208,27.0
61665,27.0
57335,27.0
58688,27.0
49761,27.0
61660,27.0
65243,27.0
65530,27.0
58687,27.0
68181,27.0
60679,27.0
57339,27.0
68184,27.0
58926,27.0
65270,27.0
54375,27.0
62513,27.0
61709,27.0
57112,27.0
57108,27.0
70741,27.0
58777,27.0
56206,27.0
58768,27.0
65548,27.0
54398,27.0
54397,27.0
69532,27.0
41389,27.0
58751,27.0
63570,27.0
58750,27.0
66520,27.0
57290,27.0
77263,27.0
66529,27.0
67938,27.0
67936,27.0
58761,27.0
55844,27.0
70991,27.0
57790,27.0
61286,27.0
58211,27.0
58209,27.0
69377,27.0
60970,27.0
71478,27.0
76041,27.0
74009,27.0
61001,27.0
55938,27.0
61003,27.0
61004,27.0
55942,27.0
69364,27.0
56041,27.0
61015,27.0
62613,27.0
76550,27.0
65353,27.0
61022,27.0
61248,27.0
48148,27.0
73903,27.0
60965,27.0
67353,27.0
60900,27.0
66931,27.0
73844,27.0
80197,27.0
66870,27.0
67425,27.0
74021,27.0
65337,27.0
72080,27.0
72078,27.0
57741,27.0
64276,27.0
53336,27.0
61309,27.0
71420,27.0
64260,27.0
57749,27.0
61306,27.0
66910,27.0
62684,27.0
56050,27.0
69279,27.0
65340,27.0
66915,27.0
60960,27.0
61033,27.0
57858,27.0
57862,27.0
53464,27.0
71886,27.0
57929,27.0
76373,27.0
71863,27.0
76372,27.0
76362,27.0
67181,27.0
64151,27.0
71702,27.0
61075,27.0
65388,27.0
67066,27.0
73958,27.0
58084,27.0
61086,27.0
61135,27.0
57994,27.0
67146,27.0
73952,27.0
76295,27.0
67140,27.0
65372,27.0
58006,27.0
57908,27.0
71887,27.0
53507,27.0
71609,27.0
71944,27.0
64191,27.0
61229,27.0
62616,27.0
61042,27.0
71588,27.0
69353,27.0
71599,27.0
76168,27.0
64180,27.0
71610,27.0
53616,27.0
71916,27.0
65357,27.0
71903,27.0
57897,27.0
55957,27.0
61191,27.0
61055,27.0
48334,27.0
61060,27.0
61185,27.0
71358,27.0
58302,27.0
57425,27.0
64411,27.0
67655,27.0
57507,27.0
67651,27.0
67648,27.0
67640,27.0
64403,27.0
60807,27.0
62723,27.0
71128,27.0
57535,27.0
53136,27.0
61490,27.0
61486,27.0
71144,27.0
69201,27.0
63787,27.0
67617,27.0
49430,27.0
56109,27.0
67606,27.0
66751,27.0
64383,27.0
73827,27.0
57499,27.0
60795,27.0
48892,27.0
63754,27.0
71003,27.0
53025,27.0
54208,27.0
67748,27.0
67747,27.0
57432,27.0
61568,27.0
63722,27.0
72306,27.0
64440,27.0
69181,27.0
53047,27.0
63732,27.0
71036,27.0
61561,27.0
75651,27.0
53079,27.0
49479,27.0
58528,27.0
61535,27.0
67691,27.0
65477,27.0
63752,27.0
47862,27.0
64381,27.0
63805,27.0
64378,27.0
58336,27.0
57697,27.0
57699,27.0
57706,27.0
61378,27.0
53948,27.0
60877,27.0
72122,27.0
58322,27.0
67474,27.0
63882,27.0
53921,27.0
61363,27.0
53912,27.0
69411,27.0
61360,27.0
61350,27.0
53895,27.0
67455,27.0
71327,27.0
48899,27.0
65333,27.0
61342,27.0
65330,27.0
58344,27.0
63862,27.0
63838,27.0
58413,27.0
55877,27.0
60822,27.0
55880,27.0
54012,27.0
72180,27.0
57638,27.0
64359,27.0
60021,27.0
51228,27.0
72172,27.0
61394,27.0
56093,27.0
66795,27.0
48978,27.0
62588,27.0
63852,27.0
62698,27.0
66806,27.0
72155,27.0
67508,27.0
75861,27.0
54717,27.0
69684,27.0
66346,27.0
63274,27.0
62319,27.0
51754,27.0
55757,27.0
50315,27.0
56355,27.0
74978,27.0
56324,27.0
70095,27.0
65004,27.0
63279,27.0
78011,27.0
68384,27.0
63283,27.0
62015,27.0
56485,27.0
43578,27.0
66035,27.0
70288,27.0
65007,27.0
65153,27.0
63253,27.0
69040,27.0
68571,27.0
56861,27.0
68403,27.0
73335,27.0
66192,27.0
52417,27.0
56868,27.0
66195,27.0
64907,27.0
73308,27.0
50918,27.0
65151,27.0
59095,27.0
68358,27.0
54947,27.0
74380,27.0
62953,27.0
66089,27.0
56416,27.0
62877,27.0
63313,27.0
69628,27.0
59588,27.0
59100,27.0
59594,27.0
73538,27.0
62325,27.0
68618,27.0
77963,27.0
68767,27.0
62963,27.0
66236,27.0
59564,27.0
73410,27.0
68376,27.0
63295,27.0
56901,27.0
77983,27.0
70321,27.0
74384,27.0
51952,27.0
64924,27.0
68371,27.0
73026,27.0
55691,27.0
54952,27.0
70281,27.0
63250,27.0
55737,27.0
56821,27.0
60358,27.0
62107,27.0
56565,27.0
68480,27.0
68479,27.0
59510,27.0
70220,27.0
68488,27.0
59466,27.0
84466,27.0
72992,27.0
68540,27.0
62117,27.0
52643,27.0
56789,27.0
63180,27.0
59450,27.0
73502,27.0
66090,27.0
73195,27.0
68514,27.0
68513,27.0
59479,27.0
65860,27.0
63194,27.0
59704,27.0
56799,27.0
69613,27.0
66074,27.0
66102,27.0
50496,27.0
73194,27.0
52294,27.0
60391,27.0
56834,27.0
56847,27.0
64903,27.0
62049,27.0
68443,27.0
65664,27.0
70265,27.0
73303,27.0
64904,27.0
68545,27.0
66169,27.0
69033,27.0
66172,27.0
63052,27.0
60429,27.0
65790,27.0
74906,27.0
65801,27.0
59537,27.0
68448,27.0
60412,27.0
62443,27.0
62271,27.0
70239,27.0
66149,27.0
64900,27.0
68826,27.0
63158,27.0
70157,27.0
72999,27.0
65191,27.0
70163,27.0
66126,27.0
63319,27.0
63310,27.0
65003,27.0
63077,27.0
64968,27.0
69711,27.0
68688,27.0
69075,27.0
54755,27.0
62212,27.0
45594,27.0
56675,27.0
54785,27.0
62481,27.0
62215,27.0
59425,27.0
60530,27.0
56613,27.0
55371,27.0
72694,27.0
61885,27.0
65949,27.0
73108,27.0
62366,27.0
73161,27.0
63381,27.0
53543,27.0
68271,27.0
45685,27.0
68266,27.0
62920,27.0
63039,27.0
55358,27.0
73100,27.0
60520,27.0
68932,27.0
68933,27.0
56607,27.0
65964,27.0
65653,27.0
64976,27.0
54748,27.0
55421,27.0
56287,27.0
58958,27.0
73471,27.0
45214,27.0
63049,27.0
59642,27.0
69683,27.0
59649,27.0
68726,27.0
63428,27.0
68734,27.0
52635,27.0
50052,27.0
59419,27.0
56283,27.0
73479,27.0
52108,27.0
62217,27.0
68241,27.0
65736,27.0
56435,27.0
52633,27.0
72669,27.0
56614,27.0
68247,27.0
68718,27.0
46878,27.0
69079,27.0
63064,27.0
59407,27.0
68946,27.0
60554,27.0
54729,27.0
73135,27.0
69014,27.0
60363,27.0
68287,27.0
61934,27.0
56701,27.0
61924,27.0
65220,27.0
64752,27.0
66291,27.0
66289,27.0
59074,27.0
44941,27.0
68760,27.0
65111,27.0
69588,27.0
65218,27.0
66251,27.0
64737,27.0
63345,27.0
65892,27.0
68629,27.0
69675,27.0
61950,27.0
61936,27.0
72772,27.0
78645,27.0
60085,27.0
52505,27.0
62931,27.0
70357,27.0
66014,27.0
61957,27.0
56361,27.0
56686,27.0
60476,27.0
62356,27.0
65969,27.0
56691,27.0
56921,27.0
78434,27.0
62883,27.0
68344,27.0
68296,27.0
68339,27.0
51669,27.0
66004,27.0
80873,27.0
59776,27.0
73394,27.0
50845,27.0
56456,27.0
56452,27.0
62932,27.0
59238,26.99000000000001
63973,26.99000000000001
61444,26.99000000000001
63971,26.99000000000001
62064,26.99000000000001
63951,26.99000000000001
56747,26.99000000000001
56733,26.99000000000001
59148,26.99000000000001
66549,26.99000000000001
59261,26.99000000000001
64546,26.990000000000002
63957,26.990000000000002
65037,26.990000000000002
66576,26.990000000000002
67201,26.990000000000002
66571,26.990000000000002
64285,26.990000000000002
66541,26.990000000000002
65047,26.990000000000002
66556,26.990000000000002
69720,26.989999999999995
69797,26.989999999999995
69716,26.989999999999995
69806,26.989999999999995
53203,26.989999999999995
69798,26.989999999999995
50383,26.989999999999995
69744,26.989999999999995
51832,26.989999999999995
70394,26.989999999999995
74483,26.989999999999995
74467,26.989999999999995
69848,26.989999999999995
73588,26.989999999999995
78488,26.989999999999995
69741,26.989999999999995
69804,26.989999999999995
64566,26.979999999999997
64560,26.97999999999999
59296,26.950000000000003
69886,26.950000000000003
61454,26.950000000000003
64019,26.950000000000003
77786,26.950000000000003
64020,26.950000000000003
66607,26.950000000000003
64027,26.950000000000003
55773,26.930000000000007
53211,26.900000000000006
55156,26.900000000000006
50409,26.900000000000006
64060,26.9
60106,26.799999999999997
67704,26.799999999999997
67214,26.75
62186,26.75
78522,26.75
64868,26.72
57239,26.72
60232,26.700000000000003
61761,26.619999999999997
60235,26.599999999999994
55780,26.549999999999997
64074,26.50999999999999
59359,26.5
61784,26.5
61791,26.5
64315,26.5
64311,26.5
67271,26.5
67276,26.5
62197,26.5
59978,26.5
70853,26.5
67264,26.5
70850,26.5
53387,26.5
64587,26.5
71531,26.5
79173,26.5
62077,26.5
50559,26.5
71528,26.5
67247,26.5
61801,26.5
64083,26.5
64679,26.49000000000001
53429,26.49000000000001
59381,26.490000000000002
59386,26.490000000000002
74697,26.489999999999995
64691,26.450000000000003
61845,26.450000000000003
61843,26.450000000000003
64683,26.450000000000003
64701,26.450000000000003
57053,26.430000000000007
57050,26.430000000000007
67715,26.4
66686,26.340000000000003
66988,26.33
66987,26.33
66983,26.33
64088,26.32
53232,26.299999999999997
61854,26.299999999999997
70001,26.299999999999997
64714,26.28
57061,26.28
70005,26.25
64328,26.25
67594,26.25
66994,26.25
64725,26.229999999999997
70009,26.200000000000003
66887,26.0
50776,26.0
71820,26.0
65138,26.0
65749,26.0
72041,26.0
65139,26.0
61097,26.0
65129,26.0
72032,26.0
60273,26.0
67111,26.0
67117,26.0
71827,26.0
65120,26.0
60925,26.0
59420,26.0
65121,26.0
51332,26.0
65432,26.0
61092,26.0
71835,26.0
71845,26.0
51928,26.0
65739,26.0
48874,26.0
65742,26.0
72061,26.0
60926,26.0
71995,26.0
65428,26.0
65363,26.0
76088,26.0
64199,26.0
61032,26.0
71953,26.0
51772,26.0
71976,26.0
65822,26.0
65884,26.0
59702,26.0
50809,26.0
59515,26.0
58185,26.0
61010,26.0
65016,26.0
74425,26.0
65351,26.0
65019,26.0
73244,26.0
59492,26.0
64215,26.0
59483,26.0
59476,26.0
65422,26.0
61002,26.0
60978,26.0
60997,26.0
59480,26.0
72010,26.0
59558,26.0
59625,26.0
71892,26.0
67060,26.0
60269,26.0
65141,26.0
51938,26.0
59602,26.0
58115,26.0
71876,26.0
50671,26.0
73924,26.0
60949,26.0
73400,26.0
65105,26.0
51378,26.0
65344,26.0
66914,26.0
65708,26.0
59571,26.0
58137,26.0
48666,26.0
60955,26.0
67009,26.0
73342,26.0
67003,26.0
71928,26.0
64245,26.0
52071,26.0
60912,26.0
60027,26.0
51403,26.0
66249,26.0
64767,26.0
64766,26.0
60058,26.0
58709,26.0
51555,26.0
64765,26.0
64764,26.0
64545,26.0
72430,26.0
50248,26.0
72807,26.0
65269,26.0
60473,26.0
60654,26.0
72449,26.0
49792,26.0
72806,26.0
66514,26.0
72467,26.0
59077,26.0
66496,26.0
52901,26.0
75371,26.0
60464,26.0
60666,26.0
52498,26.0
72397,26.0
64484,26.0
64813,26.0
72859,26.0
60053,26.0
58654,26.0
60432,26.0
64805,26.0
66194,26.0
58668,26.0
65521,26.0
52951,26.0
59106,26.0
72406,26.0
64797,26.0
66204,26.0
65626,26.0
66216,26.0
74994,26.0
65615,26.0
66223,26.0
72826,26.0
65522,26.0
60480,26.0
66483,26.0
53265,26.0
60636,26.0
60522,26.0
65576,26.0
66413,26.0
60619,26.0
59798,26.0
52822,26.0
60526,26.0
72579,26.0
49858,26.0
49937,26.0
58995,26.0
74141,26.0
66394,26.0
51620,26.0
52814,26.0
66385,26.0
51075,26.0
52755,26.0
66362,26.0
59806,26.0
72617,26.0
66359,26.0
60560,26.0
72570,26.0
52586,26.0
65253,26.0
60507,26.0
65601,26.0
58796,26.0
50152,26.0
66295,26.0
65595,26.0
75324,26.0
65224,26.0
66297,26.0
75306,26.0
51612,26.0
72542,26.0
72714,26.0
60514,26.0
74191,26.0
51024,26.0
65577,26.0
72718,26.0
59013,26.0
74133,26.0
52833,26.0
66302,26.0
65254,26.0
60718,26.0
58624,26.0
66168,26.0
60427,26.0
66021,26.0
58395,26.0
66024,26.0
75805,26.0
75796,26.0
75785,26.0
52202,26.0
75774,26.0
60334,26.0
72192,26.0
64917,26.0
66773,26.0
84470,26.0
60337,26.0
52238,26.0
73833,26.0
64909,26.0
73816,26.0
64385,26.0
66750,26.0
64902,26.0
59907,26.0
50635,26.0
64932,26.0
64937,26.0
58392,26.0
65940,26.0
52090,26.0
59415,26.0
60903,26.0
64985,26.0
53259,26.0
60891,26.0
50668,26.0
53249,26.0
66851,26.0
65448,26.0
58326,26.0
60321,26.0
60874,26.0
64967,26.0
58330,26.0
60870,26.0
65329,26.0
65173,26.0
65327,26.0
58346,26.0
64956,26.0
66799,26.0
52275,26.0
66065,26.0
60808,26.0
66148,26.0
